file_name_list,speakers,visual_features,acoustic_features,lexical_features,emotion_labels,v_labels,a_labels,d_labels
Ses05M_script01_3_F026,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_F026.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_F026.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_F026.npy,xxx,1,0,2
Ses05M_script01_3_F027,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_F027.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_F027.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_F027.npy,hap,2,2,1
Ses05M_script01_3_M000,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M000.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M000.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M000.npy,xxx,2,2,0
Ses05M_script01_3_M001,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M001.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M001.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M001.npy,exc,2,2,1
Ses05M_script01_3_M002,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M002.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M002.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M002.npy,sur,0,0,0
Ses05M_script01_3_M003,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M003.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M003.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M003.npy,neu,1,2,0
Ses05M_script01_3_M004,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M004.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M004.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M004.npy,xxx,0,1,1
Ses05M_script01_3_M005,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M005.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M005.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M005.npy,xxx,2,2,0
Ses05M_script01_3_M006,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M006.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M006.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M006.npy,xxx,1,0,1
Ses05M_script01_3_M007,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M007.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M007.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M007.npy,xxx,2,2,0
Ses05M_script01_3_M008,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M008.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M008.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M008.npy,xxx,2,2,2
Ses05M_script01_3_M009,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M009.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M009.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M009.npy,xxx,2,2,1
Ses05M_script01_3_M010,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M010.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M010.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M010.npy,exc,2,2,1
Ses05M_script01_3_M011,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M011.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M011.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M011.npy,xxx,0,1,0
Ses05M_script01_3_M012,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M012.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M012.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M012.npy,sur,1,1,0
Ses05M_script01_3_M013,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M013.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M013.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M013.npy,hap,2,2,1
Ses05M_script01_3_M014,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M014.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M014.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M014.npy,xxx,2,2,2
Ses05M_script01_3_M015,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M015.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M015.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M015.npy,xxx,2,2,2
Ses05M_script01_3_M016,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M016.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M016.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M016.npy,exc,2,2,2
Ses05M_script01_3_M017,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M017.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M017.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M017.npy,exc,2,2,2
Ses05M_script01_3_M018,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M018.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M018.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M018.npy,sur,0,2,1
Ses05M_script01_3_M019,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M019.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M019.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M019.npy,sad,0,1,0
Ses05M_script01_3_M020,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M020.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M020.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M020.npy,sad,1,2,0
Ses05M_script01_3_M021,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M021.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M021.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M021.npy,sad,0,0,0
Ses05M_script01_3_M022,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M022.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M022.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M022.npy,neu,0,1,0
Ses05M_script01_3_M023,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M023.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M023.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M023.npy,sad,0,0,0
Ses05M_script01_3_M024,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M024.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M024.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M024.npy,xxx,1,1,1
Ses05M_script01_3_M025,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M025.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M025.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M025.npy,sad,0,1,2
Ses05M_script01_3_M026,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M026.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M026.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M026.npy,sad,0,0,1
Ses05M_script01_3_M027,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M027.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M027.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M027.npy,sad,0,2,2
Ses05M_script01_3_M028,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M028.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M028.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M028.npy,xxx,0,2,2
Ses05M_script01_3_M029,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M029.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M029.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M029.npy,sad,0,2,2
Ses05M_script01_3_M030,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M030.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M030.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M030.npy,sad,0,2,2
Ses05M_script01_3_M031,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M031.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M031.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M031.npy,xxx,0,2,2
Ses05M_script01_3_M032,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M032.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M032.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M032.npy,xxx,2,2,2
Ses05M_script01_3_M033,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M033.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M033.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M033.npy,sad,0,2,2
Ses05M_script01_3_M034,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M034.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M034.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M034.npy,xxx,0,2,2
Ses05M_script01_3_M035,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M035.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M035.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M035.npy,xxx,0,2,2
Ses05M_script01_3_M036,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M036.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M036.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M036.npy,sad,0,2,2
Ses05M_script01_3_M037,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M037.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M037.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M037.npy,fru,0,2,2
Ses05M_script01_3_M038,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M038.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M038.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M038.npy,fru,0,2,2
Ses05M_script01_3_M039,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M039.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M039.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M039.npy,sad,0,2,1
Ses05M_script01_3_M040,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M040.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M040.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M040.npy,sad,2,1,2
Ses05M_script01_3_M041,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M041.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M041.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M041.npy,exc,2,2,2
Ses05M_script01_3_M042,M05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M042.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M042.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_script01_3/Ses05M_script01_3_M042.npy,hap,2,2,2
Ses05M_impro03_F000,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F000.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F000.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F000.npy,neu,2,0,0
Ses05M_impro03_F001,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F001.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F001.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F001.npy,sur,2,2,0
Ses05M_impro03_F002,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F002.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F002.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F002.npy,exc,2,1,0
Ses05M_impro03_F003,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F003.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F003.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F003.npy,exc,2,2,0
Ses05M_impro03_F004,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F004.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F004.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F004.npy,exc,2,2,0
Ses05M_impro03_F005,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F005.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F005.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F005.npy,hap,2,1,0
Ses05M_impro03_F006,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F006.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F006.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F006.npy,neu,2,0,0
Ses05M_impro03_F007,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F007.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F007.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F007.npy,exc,2,2,1
Ses05M_impro03_F008,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F008.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F008.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F008.npy,hap,2,2,1
Ses05M_impro03_F009,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F009.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F009.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F009.npy,hap,2,2,0
Ses05M_impro03_F010,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F010.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F010.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F010.npy,hap,2,0,0
Ses05M_impro03_F011,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F011.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F011.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F011.npy,hap,2,1,0
Ses05M_impro03_F012,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F012.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F012.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F012.npy,hap,2,2,0
Ses05M_impro03_F013,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F013.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F013.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F013.npy,hap,2,0,0
Ses05M_impro03_F014,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F014.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F014.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F014.npy,exc,2,2,0
Ses05M_impro03_F015,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F015.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F015.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F015.npy,exc,2,2,0
Ses05M_impro03_F016,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F016.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F016.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F016.npy,hap,2,0,0
Ses05M_impro03_F017,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F017.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F017.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F017.npy,hap,2,0,0
Ses05M_impro03_F018,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F018.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F018.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F018.npy,exc,2,2,1
Ses05M_impro03_F019,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F019.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F019.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F019.npy,exc,2,1,0
Ses05M_impro03_F020,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F020.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F020.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F020.npy,hap,2,0,0
Ses05M_impro03_F021,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F021.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F021.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F021.npy,hap,2,1,0
Ses05M_impro03_F022,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F022.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F022.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F022.npy,hap,2,1,0
Ses05M_impro03_F023,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F023.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F023.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F023.npy,exc,2,2,0
Ses05M_impro03_F024,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F024.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F024.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F024.npy,xxx,2,1,0
Ses05M_impro03_F025,F05,../features/IEMOCAP/visual_features_resnet152_cropped_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F025.npy,../features/IEMOCAP/acoustic_features_MFB_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F025.npy,../features/IEMOCAP/lexical_features_normalized/Session5/Ses05M_impro03/Ses05M_impro03_F025.npy,xxx,2,2,1
